,file,sentences_sample,sentiment_label,sentiment_score
51,TA_22.05.2021_Art_1.txt,"Die Politik ist fr ihn ein Hebel dazu. Aber auch solche Diskussionen halte die Klimabewegung aus. Es ist wichtig, dass wir unsere Basis verbreitern, sagt Hermann. Ihre Meinungen wrden sich nicht nur am CO2-Gesetz spalten, sondern auch an der Art des Aktivismus. Die Theke, an der sie steht, ist nicht nur der Treffpunkt, um Streik-Details zu besprechen, sondern auch die Kasse der rampe 21, der Lebensmittel-Kooperative, in der sie arbeitet.",NEGATIVE,0.9918409585952759
52,TA_31.05.2021.txt,"Das CO2-Gesetz, das am 13. Allein sie dafr verantwortlich zu machen, wre aber falsch. Dass die Autolobby das Gesetz erbittert bekmpft, mutet vor diesem Hintergrund grotesk an. Es muss aber noch schneller gehen. Ansonsten wird es viel zu lange dauern, bis die 4,7 Millionen Personenwagen in der Schweiz elektrisch unterwegs sind.",NEGATIVE,0.9962819218635559
53,NZZ_18.05.2021.txt,"Weil aber die Wirtschaftsleistung strker steigt, sinkt der Anteil der Energiekosten am weltweiten Bruttoinlandprodukt. Zudem sollten die Energieinvestitionen fr einen Schub sorgen. Menschen mehr als derzeit. Die IEA-Experten gehen davon aus, dass sich die Kosten fr Energie erhhen werden. Die Energienachfrage sinkt
Die Experten der IEA malen sich das Jahr 2050 folgendermassen aus: Die globale Energienachfrage ist in dreissig Jahren um rund 8% geringer als heute, und dennoch ist die weltweite Wirtschaftsleist",NEGATIVE,0.9947115182876587
54,NZZ_13.04.2021.txt,"In der Landwirtschaft seien 2019 zwar rund 12 Prozent weniger Treibhausgase ausgestossen worden als noch vor 30 Jahren, sagt Rthlisberger. Insgesamt habe so der Treibhausgasausstoss im Verkehr um rund ein Prozent zugenommen statt, wie gehofft, 10 Prozent abgenommen, schreibt das Bafu. Damit verpasst die Schweiz auch die Klimaziele im derzeit gltigen CO2-Gesetz. Bis ins Jahr 2019 sind allerdings nur Einsparungen von 14 Prozent gelungen. Besttigen die Zahlen fr das Jahr 2020 diesen Trend, wovon das Bafu ausge",NEGATIVE,0.984069287776947
55,TA_08.05.2021_Art_1.txt,"Die Kommission habe den Antrag noch nicht bearbeiten knnen, da sie stark durch das Covid-19-Gesetz belastet gewesen sei. Anstelle des tatschlichen Durchschnittspreises von 1.60 Franken im Jahr 2019 htte ein Liter Benzin 2.20 Franken kosten mssen. Das Gesetz legt lediglich den maximalen Aufschlag fest. Verschiedene Fakten spielen da hinein, etwa der lpreis oder der Wechselkurs des Dollar zum Franken. Falls es sogar noch andere Bereiche gebe, wo dies der Fall sei, msste das dort ebenfalls korrigiert werden.",NEGATIVE,0.9960727691650391
56,NZZ_01.06.2021_Art_1.txt,"Seither haben die Finanzunternehmen vermehrt auf Offensive umgeschaltet. Das ist ermutigend: Die Marktwirtschaft kann starke Anreize fr klimaschonendes Handeln bieten, wenn der Rahmen richtig gesetzt wird. Sie rennt offene Tren ein. NZZ, 01.06.2021
Finanzbranche geht in die Klimaoffensive

Andr Mller 
Der Schweizer Finanzplatz zieht in den Kampf gegen den Klimawandel: Jede Woche verschrft eine Versicherung ihre Emissionsziele oder preist eine Bank grne Anlageprodukte. Gleichwohl begegneten sie dem Klimawand",NEGATIVE,0.9953786134719849
57,TA_15.04.2021.txt,"Fr Flge in der Economy-Klasse soll eine Abgabe von 30 Franken fr Kurz-, 60 Franken fr Mittel- und 90 Franken fr Langstrecken fllig werden. Diese legt etwa Reduktionsziele fr die verschiedenen Sektoren fest. (sda) Wie bisher prfe die Landesregierung weitere Massnahmen, sollte sich anhand des jhrlichen Treibhausgasinventars abzeichnen, dass ein Sektor nicht auf Zielkurs sei, heisst es in der Mitteilung weiter. Dazu hat sich die Schweiz mit der Unterzeichnung des Pariser Klimaabkommens verpflichtet.",NEGATIVE,0.9951043128967285
58,NZZ_14.05.2021_Art_3.txt,"Die Frage spaltete damals die Bevlkerung. Vielleicht reicht, wie bei Giorgio Bellini und Do it yourself, ein Abstimmungsresultat als Rechtfertigung fr eine militante Aktion. In keinem anderen Land der Welt werden die beiden fundamentalen Fragen im Hier und Jetzt von einem Volksentscheid legitimiert. Fr einen Teil der Klimabewegten geht das CO2-Gesetz nicht weit genug. Doch die Agitatorinnen und Agitatoren an den Extremen des Spektrums gehen nicht auf die eigentlichen Themen und Gesetzestexte ein, sondern ve",NEGATIVE,0.9883708953857422
59,TA_02.06.2021.txt,"Der Ausgang am 13. Die Befrworter, so Rytz, wrden deshalb im Schlussspurt nochmals alles geben. Stefan Hne 
Simonetta Sommaruga kann aufatmen, zumindest ein wenig. Die Befrworter konnten den Negativtrend der letzten Wochen bremsen. Derweil konnten die Gegner um 7 Prozentpunkte zulegen und stehen nun bei 34 Prozent.",NEGATIVE,0.9883165955543518
60,NZZ_23.04.2021.txt,"Einer, der die Kontroverse genau verfolgt, ist Caspar Hirschi, Historiker an der Universitt St. Gallen. Klimaexperten htten die Rollen des Intellektuellen und des Experten zu jener des engagierten Experten verschmolzen, schrieb der Historiker krzlich in der NZZ am Sonntag. Die Fakten seien eindeutig. Die Wissenschaft sei keine Person. Ich hatte die erste Mail an die Kolleginnen und Kollegen an einem Abend um acht Uhr geschickt.",NEGATIVE,0.9654895663261414
61,NZZ_04.06.2021_Art_2.txt,"Wir schaffen neue Subventionstpfe, den sogenannten Klimafonds, mit dem dann ausgesuchte Projekte staatlich gefrdert werden sollen. Sie werden den Mehraufwand mit den Nebenkosten tragen mssen. Die Opposition gegen das CO2-Gesetz wird man Ihnen im rot-grnen Zrich belnehmen. NZZ, 04.06.2021
Ich bin erstaunt ber meine Partei
Der Zrcher Stadtrat Filippo Leutenegger sieht die FDP-Fhrung beim CO2-Gesetz auf Abwegen 
Interview: Daniel Fritzsche
Das Portrtfoto ist in die Jahre gekommen, aber die Botschaft klar: Fili",NEGATIVE,0.9847655296325684
62,NZZ_05.05.2021_Art_2.txt,"Maximal darf dieser Aufschlag bis 2024 10 Rappen betragen und ab 2025 12 Rappen. Wer einmal im Jahr mit dem Flugzeug Ferien in Europa macht, hat am Ende des Jahres ber die Rckerstattung via Krankenkasse 30 Franken mehr im Portemonnaie. 75 Prozent der CO2-Einsparungen sollen im Inland erfolgen. Bereits bis Mitte des Jahrhunderts knnte ein ungebremster Klimawandel in der Schweiz zu Kosten von bis zu 4 Prozent der Wirtschaftsleistung fhren. Darber stimmen wir ab 
Mit der Totalrevision des CO2-Gesetzes wird die",NEGATIVE,0.9871943593025208
63,TA_12.05.2021.txt,"Der Anteil der Energie in dieser Sparte macht laut Autoren in den Industriestaaten ein Fnftel aus. Da unsere Nachbarlnder auch stark in Fotovoltaik investieren, kann dieser Strom in Zukunft wohl auch nicht exportiert werden, sagt Bach. Tages-Anzeiger, 12.05.2021
Heisse Luft um Wasserstoff
Abstimmung ber CO2-Gesetz SVP und Erdlindustrie wollen die Lsung fr unsere Energieversorgung gefunden haben. Auch bei der Mobilitt soll die Wasserstoffwirtschaft im Vordergrund stehen. Eine elektrifizierte Mobilitt fhrt ge",NEGATIVE,0.9913383722305298
64,TA_11.06.2021.txt,"Rengel: Es gibt Situationen, wo der Wille der Politik nicht klar erkennbar ist. Die Fotovoltaik wird uns im Sommer helfen, aber in der kritischen Zeit, zum Beispiel im Februar, untersttzt sie uns zu wenig. Aber das Interesse am Stromsparen hat im Zuge der Klimabewegung zugenommen. Wasser wird eher abnehmen, und Wind scheitert oft am Widerstand der Bevlkerung. In der Schweiz dagegen ist der Widerstand in der Bevlkerung enorm.",NEGATIVE,0.9876226186752319
65,TA_08.05.2021_Art_2.txt,"Tages-Anzeiger, 08.05.2021
Ein perfider Plan
Brgerliche wollen den Benzinpreis durch die Hintertr senken. Damit suggerieren sie, dass diese Preiserhhung bei einem Ja zur Vorlage am 13. Doch das sind Feinheiten, die im Lrm des Abstimmungskampfs untergehen. Stefan Hne 
Das neue CO2-Gesetz verteuere Benzin und Diesel um 12 Rappen pro Liter, warnen die Gegner im laufenden Abstimmungskampf. Denn 1,5 Rappen schlagen die Importeure wegen der bestehenden Kompensationspflicht heute schon auf den Treibstoffpreis.",NEGATIVE,0.9926939010620117
66,TA_08.04.2021_Art_1.txt,"Gregor Poletti Die Befragung ist reprsentativ und wurde im Auftrag der Stiftung im November 2020 bei ber 1000 Personen durch das GFS Zrich durchgefhrt. Juni an der Urne. Die grosse Mehrheit ist zudem der Ansicht, dass die Energiewende rasch umgesetzt werden soll. Die Umfrage zeige, so Nipkow von der SES, dass die Sensibilitt in der Bevlkerung fr eine neue Energiepolitik gross sei.",NEGATIVE,0.9901880621910095
67,TA_22.05.2021_Art_2.txt,"So positionieren sich Parteien und Verbnde. Ja: SP, Grne, EVP, Kleinbauern-Vereinigung, Bio Suisse
Nein: Bundesrat, SVP, Mitte, FDP, Economiesuisse, Schweizerischer Bauernverband
Stimmfreigabe: GLP
 Covid-19-Gesetz
Um die Folgen der Corona-Pandemie zu mildern, hat der Bundesrat eine Reihe von Massnahmen und Hilfen beschlossen, darunter etwa eine Ausweitung der Kurzarbeitsentschdigungen. Ja: Bundesrat, SP, Grne, GLP Mitte, FDP, EVP, Travailsuisse, Schweizerischer Gewerbeverband
Nein: EDU, Verein der Verfassu",NEGATIVE,0.9882280230522156
68,TA_26.04.2021.txt,"Die Kosten knnen sie mit Aufschlgen auf den Treibstoff decken. Juni: CO?-Gesetz: Was Sie dazu wissen mssen
Ein Bndnis von Erdl- und Autoindustrie hat das Referendum gegen das CO2-Gesetz ergriffen. Neu mssen Treibstoffimporteure die CO?-Emissionen aus fossilen Treibstoffen um bis zu 90 Prozent mit Klimaschutzprojekten kompensieren. Beide Lenkungsabgaben belohnen klimafreundliches Verhalten. Der Bundesrat, alle Fraktionen ausser der SVP, die Kantone, der Stdte- und Gemeindeverband, Umweltorganisationen, die M",NEGATIVE,0.9940457344055176
69,NZZ_01.06.2021_Art_2.txt,"Abzglich der Transitpassagiere machten die auslndischen Fluggste rund 40 Prozent aus. Unerwnschte Nebenwirkungen
Fhrt die Schweiz die Flugticketabgabe ein, schafft sie allerdings einen Anreiz, die Schweizer Airports zu meiden. Juni abstimmen. Es bestehe die Gefahr, dass ein Teil der auslndischen Fluggste, etwa diejenigen aus dem benachbarten sddeutschen Raum, auf andere Flughfen ausweichen werde, sagt Bettina Kunz, Sprecherin der Flughafen Zrich AG. Der Flughafen Basel-Mlhausen liegt auf franzsischem Gebiet",NEGATIVE,0.9889166355133057
70,NZZ_04.06.2021_Art_1.txt,"In solchen Fllen wre wohl eine Holzheizung die bessere Lsung. Klimafreundliche Sanierungen und der Austausch von Heizungsanlagen, insbesondere in lteren Gebuden, knnten die Gesamtkosten fr die Mieter senken, heisst es in dem Bericht. Diese lsst sich bei fossilen Heizungen nur mit einem guten Energiestandard erreichen. Mit dem CO2-Gesetz werden diese im Fall von bestehenden l- oder Gasheizungen hher sein also ohne. Raubzug auf das Portemonnaie der Mieter: Der HEV zitiert in seinen Inseraten eine Studie der B",NEGATIVE,0.9951950907707214
71,NZZ_02.06.2021_Art_1.txt,"Es zeichnet sich aber ab, dass sich viele Lnder frher oder spter nicht mehr daran halten werden. NZZ, 02.06.2021
CO2-Gesetz: Gut gemeint ist nicht gut gemacht
Gastkommentar
von Alain Schwald und Lukas Robers 
Das Weltklima erwrmt sich, und darunter werden wir alle leiden. Zweitens muss alles darangesetzt werden, die Alternativen so gnstig und robust zu machen, dass sich der Einsatz von fossilen Brennstoffen nicht mehr lohnt. Grund genug, effiziente und wirksame Gegenmassnahmen zu ergreifen. Also mssen die A",NEGATIVE,0.9914200305938721
72,TA_03.06.2021.txt,"Die klimabewusste Ernhrung sei gut fr seine Gesundheit. Er denkt an irreversible Kippeffekte wie auftauende Permafrostbden, die unkontrollierte Prozesse am kosystem auslsen. Wieso die UBS dabei sein darf
Aber was bringt das Klein-Klein im persnlichen Lebensstil, wenn die wichtigen Entscheide im Grossen andere treffen? Er schwrmt von den Helferinnen und Helfern, vom Riskmanager ber die Kindergrtnerin bis zum pensionierten Werber. Myblueplanet ist ausserdem landesweit an Schulen prsent, etwa mit dem Projekt J",NEGATIVE,0.9937811493873596
73,NZZ_07.06.2021_Art_2.txt,"Bei den Abstimmungsumfragen hingegen wird am Schluss einfach noch gefragt, welcher Partei man nahesteht. Peter Klaunzer / KEYSTONE 
Herr Walti, freisinnige Exponenten wie der Zrcher Stadtrat und frhere Nationalrat Filippo Leutenegger sehen die FDP-Fhrung beim CO2-Gesetz auf Abwegen. Von den Geldern, die aus dem Fonds zur Reduktion von CO2-Emissionen fliessen, profitieren alle. Mich persnlich strt am meisten die Flugticketabgabe und ihre fehlende Verknpfung mit der Innovation in der Luftfahrt. Kommt hinzu, d",NEGATIVE,0.9782266020774841
74,NZZ_17.05.2021_Art_4.txt,"ste, die in ein anderes Grundstck ragen, sind hin und wieder Gegenstand von Gerichtsverfahren. Dabei stehen zwei Varianten zur Diskussion: Entweder wird der anrechenbare Anteil der Grundstcksflche, der unterbaut werden darf, zum Beispiel auf 60 Prozent begrenzt. Stefan Hotz 
So viel Grn wre besser: die Gartenstadt der Familienheim-Genossenschaft Zrich im Friesenberg. Neukom beruft sich hier auf die Pflicht gemss eidgenssischem Natur- und Heimatschutzgesetz, die Versiegelung des Bodens einzudmmen. In dichtbe",NEGATIVE,0.9843482375144958
75,NZZ_12.06.2021_Art_2.txt,"Juni 
Trinkwasserinitiative
Die Trinkwasserinitiative will die kologischen Anforderungen an die Landwirtschaft massiv erhhen. Parteien: 
Ja FDP, SP, Grne, GLP, Mitte, EVP 
Nein SVP 
Anti-Terror-Gesetz
Die Bestimmungen des Bundesgesetzes ber polizeiliche Massnahmen zur Bekmpfung des Terrorismus erlauben es der Polizei, einzugreifen, auch wenn sie kein Strafverfahren einleiten kann. Parteien: 
Ja FDP, SP, Grne, GLP, Mitte, EVP 
Nein  
Stimmfreigabe SVP 
CO2-Gesetz
Mit der Totalrevision des CO2-Gesetzes wird d",NEGATIVE,0.984953761100769
76,NZZ_17.05.2021_Art_3.txt,"Bildagentur Muehlanger / Imago 
Eigentlich hlt sich der amerikanische Klimaschutzbeauftragte John Kerry derzeit auf freundlichem Territorium auf: Zur Vorbereitung einer Uno-Konferenz reist der 77-Jhrige von Rom, ber London weiter nach Berlin. Aus diesem Grund rechnet ETH-Forscher Reto Knutti nicht damit, dass neue Technologien innert Krze einen substanziellen Beitrag zur Bekmpfung des Klimawandels leisten werden. Als Beispiel fr diese Problematik nennt Knutti die Tatsache, dass bis vor kurzem noch jede zwei",NEGATIVE,0.9738999009132385
77,NZZ_22.05.2021_Art_2.txt,"So wrden in den Beispielen etwa die Frderbeitrge fr die Sanierung der Gebudehlle nicht abgezogen und Kosten bei der Sanierung hinzugerechnet, die ohnehin anfallen wrden. Das Immobilienunternehmen analysierte letztes Jahr die energetischen Sanierungen von zwlf Mehrfamilienhusern. Das ist technisch mglich, und die Leistung ist gengend gross, sagt der grne Nationalrat. Selbst wer ein teilsaniertes Haus besitze, msse beim Heizungsersatz nochmals sanieren, wenn er weiterhin fossil heizen wolle. In allen Fllen re",NEGATIVE,0.99183589220047
78,TA_24.04.2021_Art_1.txt,"Im Hinblick auf den Wohlstand und die Lebensqualitt zhlt aber jedes vermiedene Grad. Dieser Kompromiss lst natrlich nicht alle Probleme. Das ist nmlich der jhrliche Betrag, den die Schweiz fr den Import von fossiler Energie im Schnitt der letzten zehn Jahren ausgegeben hat. Kommen wir also weg vom l, dann wird die Welt ein friedlicherer Ort. Nur so bleibt unser Planet auch fr zuknftige Generationen lebenswert.",NEGATIVE,0.9930444359779358
79,NZZ_29.05.2021_Art_2.txt,"Es brauchte eine Anschubfinanzierung fr eine Produktion im grsseren Massstab, die dann fr sinkende Preise sorgen wrde, so die Idee. Dies sei im Rahmen des Gesetzes mglich. Die Passagiere htten zahlreiche Mglichkeiten, auf andere europische Flughfen auszuweichen, wo die Ticketabgabe weit tiefer ist als in der Schweiz. Eine Gefahr besteht auch darin, dass Passagiere auf andere Flughfen beispielsweise in Sddeutschland ausweichen wrden. Die Swiss legt gegenber der NZZ nun erstmals Zahlen vor, wie hoch sie die K",NEGATIVE,0.9967575669288635
80,TA_20.05.2021.txt,"Wenn die Nachfrage nach Kompensationsprojekten anzieht, dann steigen auch die Preise. Dann muss man mit den nchstgnstigeren beginnen. Der Grund liegt darin, dass es bei den genannten Versprechen jeweils darum geht, dass die entstandenen CO2-Emissionen anderswo kompensiert werden. Tages-Anzeiger, 20.05.2021
Der Haken bei der Klimarechnung
Pltzlich klimaneutral Wer viel CO2 in die Luft blst, wird an den Pranger gestellt. Bis diese in die Praxis bergehen, knnten nach Einschtzung von Myclimate rund drei Jahre v",NEGATIVE,0.9932563304901123
81,TA_21.05.2021_Art_1.txt,"Fr Thalmann hat die unterschiedliche Verteuerungsrate je Reisekategorie jedoch nicht Prioritt. Gibt es gengend Anreize? bertrgt man diese Verteuerung proportional auf einen Economy-Langstreckenflug, msste die Abgabe von 90 Franken auf 133 Franken erhht werden. SP-Fraktionschef Roger Nordmann winkt ab: Das wre nicht fair gegenber dem Stimmvolk. Die Grnen und die Grnliberalen kndigen bereits jetzt an, mittelfristig den Preis erhhen zu wollen.",NEGATIVE,0.9937841892242432
82,NZZ_09.05.2021.txt,"NZZ, 09.05.2021
Ohne CO2-Gesetz mssen energieintensive Firmen mit markant hheren Kosten rechnen
1100 Unternehmen lassen sich heute von der CO2-Abgabe befreien. Davon betroffen wren jene 1100 Unternehmen, die bereits eine Zielvereinbarung mit CO2-Abgabenbefreiung abgeschlossen haben. Die Swiss Steel Group, die in Emmenbrcke ein Stahlwerk betreibt, erklrt auf Anfrage, ein Nein zum CO2-Gesetz wre problematisch. Scheitert das neue CO2-Gesetz an der Urne, luft diese Ausnahmeregelung aus  mit einschneidenden Kons",NEGATIVE,0.9927760362625122
83,NZZ_03.05.2021_Art_2.txt,"Am Montag stellte er einen 10-Punkte-Plan vor, der im wesentlichen auf Wasserstoff setzt. So viel weiss aber der SVP-Nationalrat: Sein Plan wre gnstiger als das neue CO2-Gesetz. Sie sind mit Brennstoffzellen ausgerstet, in denen Wasserstoff und Sauerstoff reagieren und die entstehende Energie den Elektromotor antreibt. In der Schweiz sind Wasserstoff-Busse und Lastwagen unterwegs. Nachbarlnder setzten darauf, die Schweiz leider nicht.",NEGATIVE,0.9950088262557983
84,NZZ_06.05.2021.txt,"Dass man gerne auf Geld vom Staat verzichten wrde, wenn die Leute denn bereit wren, mehr fr das Essen zu zahlen. Das ist polittaktisch geschickt, denn: siehe oben. Und wenn Soll gleich Haben ist, wenn alle Konten aufgehen, wenn alles ausgeglichen ist, dann hat man Gewissheit. Es wre Sinn und Zweck der ganzen bung, dass in absehbarer Zukunft mal irgendjemand weniger bekommt. Juni, beim CO2-Gesetz, allerorts beziffert, berechnet und bilanziert.",NEGATIVE,0.9930857419967651
85,TA_10.05.2021_Art_2.txt,"Der Test nennt indes keine Einzelinstitute beim Namen. Fr die Branche ist die Verpflichtung zu mehr Nachhaltigkeit keine Gefahr. Die Banken untersttzen dabei ihre Kunden bei der Finanzierung nachhaltiger Sanierungen und dem nachhaltigen Bauen, erklrt eine Sprecherin der Bankiervereinigung. Die Banken, besonders die beiden Grossbanken, sind ein beliebtes Ziel der Klimademonstranten. Der Protest soll laut Klimastreik Schweiz ein Vorgeschmack auf einen heissen Sommer gegen den klimaschdlichen Finanzplatz sein.",NEGATIVE,0.987551748752594
86,NZZ_14.05.2021_Art_1.txt,"Im brigen steht die SVP zur bewhrten arithmetischen Konkordanz. Es gab viele unntige und willkrliche Massnahmen. Ich gehe davon aus, dass das Pendel bald wieder zurckschlgt. Die SVP tut sich oft schwer mit den Positionen der Economiesuisse, whrend die FDP oft die Interessen der globalen Wirtschaft vertritt. Und brigens: Wenn du die arithmetische Konkordanz als einziges Kriterium anfhrst, httet ihr die CVP bei den letzten Wahlen nicht bercksichtigen drfen.",NEGATIVE,0.9926856756210327
87,TA_12.04.2021_Art_2.txt,"Mai zu einem weiteren Aktionstag auf. Immer noch zu viele fossile Brennstoffe
Im Gebudesektor betrgt das Reduktionsziel minus 40 Prozent gegenber 1990. Das seien 0,3 Millionen Tonnen weniger als 2018 und 14 Prozent weniger als 1990. Auch die Umweltschutzorganisation WWF schrieb, so knne es nicht weitergehen. Auch der Ausstoss synthetischer Treibhausgase wie zum Beispiel Kltemittel habe leicht abgenommen.",NEGATIVE,0.9894652366638184
88,NZZ_30.04.2021_Art_1.txt,"Das Vertrauen der Kunden kehrte jedes Mal vergleichsweise rasch wieder zurck. Faury erklrte unlngst an einem Anlass der Flugsicherungsbehrde Eurocontrol, grossvolumige Wasserstofftanks wrden die Ingenieure dazu zwingen, das Flugzeug von Grund auf anders zu konzipieren. Erst nach dem angerichteten Schaden  dem Grounding der Swissair-Flotte am 2. $ besser ber die Runden kam; China berflgelte im Pandemiejahr im Inland brigens erstmals die USA mit 398 Mio. Weder 9/11 noch der Ausbruch einer Sars-Epidemie 2002 i",NEGATIVE,0.9919095635414124
89,TA_23.04.2021_Art_1.txt,"Nun haben mehr als hundert Forschende, darunter die bekanntesten Klimaforscher der Schweiz, ffentlich die Ja-Parole zur CO2-Gesetzesvorlage abgegeben, ber die am 13. Die Gegner der Abstimmungsvorlage haben bisher allerdings nicht dargelegt, wie die Alternativen zum CO2-Gesetz aussehen. Ich verliere dabei nicht die Unabhngigkeit, ich vermittle nur wissenschaftlich gesicherte Informationen. Eine andere Frage sei jedoch, ob dies sinnvoll und zweckdienlich sei. SVP-Nationalrat Christian Imark nennt die Wissensc",NEGATIVE,0.9838327765464783
90,NZZ_20.04.2021_Art_2.txt,"Wir wollten langfristige Rahmenbedingungen vorgeben, damit die Immobilienwirtschaft und die Industrie sich darauf einstellen knnen, sagt Haller. Das Spezielle daran war, dass sie von ber vierzig Wissenschafterinnen und Wissenschaftern der ETH Zrich und weiterer Universitten untersttzt wurde und dass diese sich damit direkt in die Umweltpolitik des Kantons Zrich einmischten. ber die teureren Massnahmen auf dem Weg zu netto null mssten dann wieder einmal knftige Generationen entscheiden. Das helfe seiner Bran",NEGATIVE,0.9898090362548828
91,NZZ_14.04.2021.txt,"Der Bundesrat kndigt nun in seinem Verordnungsentwurf konkrete Erhhungen der CO2-Abgabe je nach Entwicklung der Brennstoffemissionen an. Fr Kurzstreckenflge (grob: Flge nach West- und Mitteleuropa) ist in der gnstigsten Buchungsklasse eine Abgabe von 30 Franken pro Flug vorgesehen, in den teureren Buchungsklassen sind es 60 Franken. So soll auf Anfang 2024 die CO2-Abgabe auf 140 oder 145 Franken steigen, falls die Emissionen aus Brennstoffen 2022 mehr als 60 Prozent der Emissionen von 1990 betragen. Der Bun",NEGATIVE,0.9929171800613403
92,NZZ_10.05.2021.txt,"Viele Firmen wollen und knnen einen Beitrag zur Reduktion der Emissionen leisten, sagt Kurt Lanz von Economiesuisse. Das Parlament hatte sich bereits im Dezember 2019 fr eine Verlngerung der befristeten Instrumente im CO2-Gesetz um ein Jahr ausgesprochen. Dies wrde nicht nur die betroffenen Unternehmen in eine schwierige Lage bringen. Es drohen Verlagerungen
Der Verband Swissmem warnt denn auch eindringlich vor einem Wegfall der bestehenden Programme. Es kme zu Betriebsaufgaben und Produktionsverlagerungen ",NEGATIVE,0.9643193483352661
93,TA_19.05.2021_Art_1.txt,"Noch klarer dagegen sind nur die Anhnger der SVP  84 Prozent lehnen das CO2-Gesetz ab. NZZ, 19.05.2021
Das CO2-Gesetz knnte scheitern
Tamedia-Umfrage In der FDP probt die Basis den Aufstand: Eine deutliche Mehrheit lehnt die Vorlage ab. Das Covid-19-Gesetz und die polizeilichen Massnahmen gegen den Terrorismus werden hingegen beide von einer stabilen Zweidrittelmehrheit untersttzt. Juni zeichnen sich laut der Meinungsumfrage von 20 Minuten und Tamedia deutliche Trends ab: In der zweiten Umfragewelle ist das",NEGATIVE,0.9913691878318787
94,TA_08.05.2021_Art_4.txt,"Sollte der Bundesrat deshalb das Rahmenabkommen unterschreiben, damit wir uns mit einem Stromvertrag besser in den europischen Markt integrieren knnen? Die Frage ist, ob das gelingt? Man will ja auch mal in die Ferien fliegen. Oder alle erhalten einen Check. Wir mssen in jedem Fall mehr sauberen Strom in der Schweiz produzieren und drfen nicht einfach auf Importe setzen  auch bei einem allflligen Stromabkommen mit der EU nicht.",NEGATIVE,0.993769109249115
95,NZZ_05.06.2021_Art_1.txt,"Parteien: 
Ja FDP, SP, Grne, GLP, Mitte, EVP 
Nein  
Stimmfreigabe SVP 
CO2-Gesetz
Mit der Totalrevision des CO2-Gesetzes wird die Klimapolitik nach 2020 festgelegt. Die NZZ empfiehlt ein Ja zum Covid-19-Gesetz. Parteien: 
Ja SP, Grne, EVP 
Nein FDP, SVP, Mitte 
Stimmfreigabe GLP 
Covid-19-Gesetz
Das bereits in Kraft gesetzte Covid-19-Gesetz erteilt dem Bundesrat zustzliche Kompetenzen, um die negativen Auswirkungen der Corona-Pandemie auf Gesellschaft und Wirtschaft zu mildern. Parteien: 
Ja FDP, SVP, Mitt",NEGATIVE,0.9931349754333496
96,TA_08.05.2021_Art_3.txt,"September: Ja zum Covid-19-Gesetz, zur 99-Prozent-Initiative und zur Ehe fr alle, Nein zum Anti-Terror-Gesetz. Alle bruchten Solidaritt, wenn sie sich in einer Notlage befinden, sagte Berset und pldierte fr eine Annahme des Covid-19-Gesetzes bei der Volksabstimmung am 13. Unterzeichnet haben verschiedene Regierungsrte samt dem Basel-Stdtischen Regierungsprsidenten Beat Jans und auch alt SP-Bundesrat Moritz Leuenberger. Aus Sicht der Sozialdemokraten ist der Lohnschutz in dem Vertragswerk mangelhaft. Dazu ha",NEGATIVE,0.9927472472190857
97,TA_06.05.2021.txt,"Sie werden verstehen, dass wir (und das Gros der Branche) bei solchen fiskalischen Belastungen keine teure Fernsehwerbung mehr in Auftrag geben oder Sponsoring-Engagements eingehen knnen. Mllers Neuwagen-Motion werde zu massiv hheren CO2-Strafsteuern fhren, heisst es in der Subaru-Antwort an die Veranstalter, die dieser Zeitung vorliegt. Bei solchen fiskalischen Belastungen geben wir keine teure Fernsehwerbung mehr in Auftrag. Fakt ist auch, dass, sobald die eingereichte Motion wirksam wird, die Marke Subar",NEGATIVE,0.9932441115379333
98,NZZ_12.05.2021.txt,"Wir mssen sie durch sauberen Strom ersetzen. Kernenergie produziert Tag und Nacht Strom, unabhngig vom Wetter. Ihnen verdanken wir alles, was wir heute haben: den Wohlstand, die Lebensqualitt, die Gesundheit. Wre die Kernenergie nicht jahrzehntelang schlechtgeredet worden, wre die Antwort einfach: indem wir Kernkraftwerke bauen! Sie halten fest: Trotz einem dreifachen GAU ist niemand durch Strahlung zu Schaden gekommen.",NEGATIVE,0.9941522479057312
99,NZZ_11.06.2021.txt,"Genau in diesem Punkt widerspricht Filippo Leutenegger. NZZ, 11.06.2021
Leutenegger gegen die anderen: Das CO2-Gesetz spaltet den Zrcher Stadtrat

Der Schulvorsteher schert aus und macht Werbung fr ein Nein  die Prsidentin und die brigen Mitglieder der Exekutive kontern 

Florian Schoop 
Zur Explosion gebracht hat alles eine Anzeige, die vom Design her dem Amateurbereich zuzuordnen ist. Man knne immer eine noch bessere Vorlage fordern, erklrte sich etwa der Grne Daniel Leupi via Twitter. Ein roter Blitz, za",NEGATIVE,0.9903383851051331
